
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
A08_3_SD2_WARNING_ACTIVE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_4_EBRAKE2_POS_SWTICH_FAIL,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_5_RB_BRK2_POS_SWITCH_FAIL,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_6_GEARBOX_VIBRATION_1,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_7_GEARBOX_VIBRATION_EXCES,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_10_DRV_FIBER_BOX_ENET_SWITCH,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_11_INVERTER1_BRKCHOPER_NORE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_12_INVERTER1_BRKCHOPER_FLT,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_13_INVERTER2_BRKCHOPER_NORE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_14_INVERTER2_BRKCHOPER_FLT,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_15_INV1_BRKCHOPER_OTEMP,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_16_INV2_BRKCHOPER_OTEMP,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_17_DMR_ENTET_SWITCH_FLT,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_18_RTN_FIBER_ENET_SWITCH_FLT,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A09_0_INV_PWR_METER_OCURRENT,[PLC1.Alarm_Table[9]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A09_1_INV_PWR_METER_OVOLT,[PLC1.Alarm_Table[9]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A09_2_INV_PWR_METER_UVOLT,[PLC1.Alarm_Table[9]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A09_3_INV_PWR_METER_CURNT_IMBAL,[PLC1.Alarm_Table[9]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A09_4_INV_PWR_METER_VLTGE_IMBAL,[PLC1.Alarm_Table[9]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object

[Numeric.0.0]

Name,Value,Manipulate,TreatAs,Access,ScaleTo,DataMin,DataMax,DispMin,DispMax,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,LimitMin,LimitMax,LimitType,ColType,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,QuickPlot / Mode,Sec / Access,Sec / Logging
HMI_LiftSpeed,[PLC1.HMI.Status.LiftSpeed],None,Default Integer,Read Only,Do Not Scale,,,,,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
CB_DAZS1,[PLC1.CB_DAZS1],None,,Read Only,,,,,,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
CB_RAZS1,[PLC1.CB_RAZS1],None,,Read Only,,,,,,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
StoppingDistance,[PLC1.CNTR_STOP_DIST.ACC],None,Signed Integer,Read Only,Scale to Integer,0,0,400,256,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
HMI_StoppingDistance,[PLC1.HMI.Status.StopDistance],None,Default Integer,Read Only,Do Not Scale,,,,,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
HMI_TimeStopped,[PLC1.HMI.Status.Stop_Acc],None,Signed Integer,Read Only,Do Not Scale,,,,,,,No,,,,General,,,Automatic,General,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object

[Numeric.0.2]

Name,Value,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,LimitMin,LimitMax,LimitType,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,QuickPlot / Mode,Sec / Access,Sec / Logging
CB_FW_Tower,[PLC1.CB_FW_Tower],None,Read Only,,,No,,,,General,,,Automatic,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object

[Numeric.5.0]

Name,Value,Manipulate,TreatAs,Access,ScaleTo,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger1 / Value,Trigger1 / Delay,Trigger1 / Action,Trigger2 / Mode,Trigger2 / Value,Trigger2 / Delay,Trigger2 / Action,QuickPlot / Mode,Sec / Access,Sec / Logging
LiftSpeed,[PLC1.Lift_Speed],None,Signed Integer,Read Only,Do Not Scale,,,No,,,,Two-State,,,General,Disabled,Disabled,Rise in Value,[PLC1.CB_DAZS1],0,,Rise in Value,[PLC1.CB_DAZS2],0,,Disabled,Default for Object,Default for Object
