
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
Bypass_Table_1_3,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[1].3,FB01.03,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_4,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[1].4,FB01.04,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_5,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Bypass_Table[1].5,FB01.05,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_6,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Bypass_Table[1].6,FB01.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_7,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[1].7,FB01.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_8,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[1].8,FB01.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_9,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[1].9,FB01.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_10,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[1].10,FB01.10,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_11,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[1].11,FB01.11,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_12,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[1].12,FB01.12,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_13,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[1].13,FB01.13,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_14,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[1].14,FB01.14,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_15,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[1].15,FB01.15,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_16,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[1].16,FB01.16,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_17,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[1].17,FB01.17,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_18,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[1].18,FB01.18,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_19,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Bypass_Table[1].19,FB01.19,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_20,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Bypass_Table[1].20,FB01.20,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_21,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Bypass_Table[1].21,FB01.21,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_22,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Bypass_Table[1].22,FB01.22,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_23,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Bypass_Table[1].23,FB01.23,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_24,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Bypass_Table[1].24,FB01.24,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_25,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Bypass_Table[1].25,FB01.25,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_26,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Bypass_Table[1].26,FB01.26,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_27,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Bypass_Table[1].27,FB01.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_28,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Bypass_Table[1].28,FB01.28,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_29,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Bypass_Table[1].29,FB01.29,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_30,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Bypass_Table[1].30,FB01.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_1_31,[PLC1.Bypass_Table[1]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Bypass_Table[1].31,FB01.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_0,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Bypass_Table[2].0,FB02.00 Return Guide Sheave Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_1,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Bypass_Table[2].1,FB02.01 Tower 1 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_2,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Bypass_Table[2].2,FB02.02 Tower 2 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_3,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[2].3,FB02.03 Tower 3 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_4,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[2].4,FB02.04 Tower 4 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_5,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Bypass_Table[2].5,FB02.05 Tower 5 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_6,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Bypass_Table[2].6,FB02.06 Tower 6 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_7,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[2].7,FB02.07 Tower 7 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_8,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[2].8,FB02.08 Tower 8 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_9,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[2].9,FB02.09 Tower 9 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_10,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[2].10,FB02.10 Tower 10 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_11,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[2].11,FB02.11 Tower 11 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_12,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[2].12,FB02.12 Tower 12 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_13,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[2].13,FB02.13 Tower 13 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_14,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[2].14,FB02.14 Tower 14 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_15,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[2].15,FB02.15 Tower 15 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_16,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[2].16,FB02.16 Tower 16 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_17,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[2].17,FB02.17 Tower 17 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_18,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[2].18,FB02.18 Tower 18 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_19,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Bypass_Table[2].19,FB02.19 Tower 19 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_20,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Bypass_Table[2].20,FB02.20 Tower 20 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_21,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Bypass_Table[2].21,FB02.21 Tower 21 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_22,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Bypass_Table[2].22,FB02.22 Tower 22 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_23,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Bypass_Table[2].23,FB02.23 Tower 23 Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_24,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Bypass_Table[2].24,FB02.24 Drive Guide Sheave Heavy Side Diagnostic Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_25,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Bypass_Table[2].25,FB02.25,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_26,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Bypass_Table[2].26,FB02.26,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_27,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Bypass_Table[2].27,FB02.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_28,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Bypass_Table[2].28,FB02.28,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_29,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Bypass_Table[2].29,FB02.29,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_30,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Bypass_Table[2].30,FB02.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_2_31,[PLC1.Bypass_Table[2]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Bypass_Table[2].31,FB02.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_0,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Bypass_Table[3].0,FB03.00,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_1,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Bypass_Table[3].1,FB03.01,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_2,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Bypass_Table[3].2,FB03.02,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_3,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[3].3,FB03.03,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_4,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[3].4,FB03.04,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_5,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Bypass_Table[3].5,FB03.05,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_6,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Bypass_Table[3].6,FB03.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_7,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[3].7,FB03.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_8,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[3].8,FB03.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_9,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[3].9,FB03.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_10,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[3].10,FB03.10,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_11,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[3].11,FB03.11,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_12,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[3].12,FB03.12,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_13,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[3].13,FB03.13,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_14,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[3].14,FB03.14,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_15,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[3].15,FB03.15,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_16,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[3].16,FB03.16,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_17,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[3].17,FB03.17,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_3_18,[PLC1.Bypass_Table[3]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[3].18,FB03.18,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
